Bus Number,Direction,Stop Order,Stop Name,Arrival Time,Departure Time,Frequency,Day Type,Fare,Connections
21,Inbound,4,"Hanley, Stop S1",16:58,17:00,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,17:13,17:15,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",17:28,17:30,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,17:43,17:45,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",16:28,16:30,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",16:43,16:45,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",16:58,17:00,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",17:13,17:15,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,17:28,17:30,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",17:43,17:45,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,17:58,18:00,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",16:43,16:45,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",16:58,17:00,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",17:13,17:15,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",17:28,17:30,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,17:43,17:45,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",17:58,18:00,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,18:13,18:15,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",16:58,17:00,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",17:13,17:15,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",17:28,17:30,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",17:43,17:45,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,17:58,18:00,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",18:13,18:15,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,18:28,18:30,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",17:13,17:15,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",17:28,17:30,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",17:43,17:45,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",17:58,18:00,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,18:13,18:15,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",18:28,18:30,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,18:43,18:45,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",17:28,17:30,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",17:43,17:45,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",17:58,18:00,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",18:13,18:15,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,18:28,18:30,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",18:43,18:45,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,18:58,19:00,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",17:43,17:45,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",17:58,18:00,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",18:13,18:15,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",18:28,18:30,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,18:43,18:45,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",18:58,19:00,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,19:13,19:15,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",17:58,18:00,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",18:13,18:15,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",18:28,18:30,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",18:43,18:45,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,18:58,19:00,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",19:13,19:15,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,19:28,19:30,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",18:13,18:15,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",18:28,18:30,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",18:43,18:45,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",18:58,19:00,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,19:13,19:15,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",19:28,19:30,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,19:43,19:45,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",18:28,18:30,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",18:43,18:45,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",18:58,19:00,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",19:13,19:15,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,19:28,19:30,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",19:43,19:45,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,19:58,20:00,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",18:43,18:45,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",18:58,19:00,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",19:13,19:15,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",19:28,19:30,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,19:43,19:45,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",19:58,20:00,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,20:13,20:15,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",18:58,19:00,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",19:13,19:15,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",19:28,19:30,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",19:43,19:45,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,19:58,20:00,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",20:13,20:15,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,20:28,20:30,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",19:13,19:15,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",19:28,19:30,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",19:43,19:45,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",19:58,20:00,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,20:13,20:15,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",20:28,20:30,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,20:43,20:45,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",19:28,19:30,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",19:43,19:45,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",19:58,20:00,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",20:13,20:15,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,20:28,20:30,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",20:43,20:45,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,20:58,21:00,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",19:43,19:45,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",19:58,20:00,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",20:13,20:15,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",20:28,20:30,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,20:43,20:45,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",20:58,21:00,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,21:13,21:15,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",19:58,20:00,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",20:13,20:15,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",20:28,20:30,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",20:43,20:45,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,20:58,21:00,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",21:13,21:15,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,21:28,21:30,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",20:13,20:15,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",20:28,20:30,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",20:43,20:45,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",20:58,21:00,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,21:13,21:15,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",21:28,21:30,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,21:43,21:45,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",20:28,20:30,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",20:43,20:45,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",20:58,21:00,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",21:13,21:15,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,21:28,21:30,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",21:43,21:45,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,21:58,22:00,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",20:43,20:45,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",20:58,21:00,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",21:13,21:15,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",21:28,21:30,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,21:43,21:45,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",21:58,22:00,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,22:13,22:15,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",20:58,21:00,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",21:13,21:15,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",21:28,21:30,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",21:43,21:45,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,21:58,22:00,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",22:13,22:15,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,22:28,22:30,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",21:13,21:15,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",21:28,21:30,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",21:43,21:45,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",21:58,22:00,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,22:13,22:15,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",22:28,22:30,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,22:43,22:45,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",21:28,21:30,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",21:43,21:45,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",21:58,22:00,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",22:13,22:15,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,22:28,22:30,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",22:43,22:45,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,22:58,23:00,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",21:43,21:45,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",21:58,22:00,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",22:13,22:15,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",22:28,22:30,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,22:43,22:45,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",22:58,23:00,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,23:13,23:15,Every 20m,Weekday,£2.70,"7, 6A"
21,Inbound,1,"Film Theatre, Shelton",21:58,22:00,Every 20m,Weekday,£1.20,None
21,Inbound,2,"Seaford Street, Shelton",22:13,22:15,Every 20m,Weekday,£1.50,None
21,Inbound,3,"Wellesley Street, Hanley",22:28,22:30,Every 20m,Weekday,£1.50,None
21,Inbound,4,"Hanley, Stop S1",22:43,22:45,Every 20m,Weekday,£1.80,None
21,Inbound,5,Hanley Bus Station,22:58,23:00,Every 20m,Weekday,£2.00,None
21,Inbound,6,"Harding Road, Hanley",23:13,23:15,Every 20m,Weekday,£2.30,None
21,Inbound,7,Hanley Bus Station,23:28,23:30,Every 20m,Weekday,£2.70,"7, 6A"
21,Outbound,1,Hanley Bus Station,05:58,06:00,Every 20m,Weekday,£2.70,"7, 6A"
21,Outbound,2,"Harding Road, Hanley",06:10,06:12,Every 20m,Weekday,£2.30,None
21,Outbound,3,Hanley Bus Station,06:23,06:25,Every 20m,Weekday,£2.00,None
21,Outbound,4,"Hanley, Stop S1",06:38,06:40,Every 20m,Weekday,£1.80,None
21,Outbound,5,"Wellesley Street, Hanley",06:53,06:55,Every 20m,Weekday,£1.50,None
21,Outbound,6,"Seaford Street, Shelton",07:08,07:10,Every 20m,Weekday,£1.50,None
21,Outbound,7,"Film Theatre, Shelton",07:23,07:25,Every 20m,Weekday,£1.20,None
21,Outbound,1,Hanley Bus Station,06:13,06:15,Every 20m,Weekday,£2.70,"7, 6A"
21,Outbound,2,"Harding Road, Hanley",06:25,06:27,Every 20m,Weekday,£2.30,None
21,Outbound,3,Hanley Bus Station,06:38,06:40,Every 20m,Weekday,£2.00,None
21,Outbound,4,"Hanley, Stop S1",06:53,06:55,Every 20m,Weekday,£1.80,None
21,Outbound,5,"Wellesley Street, Hanley",07:08,07:10,Every 20m,Weekday,£1.50,None
21,Outbound,6,"Seaford Street, Shelton",07:23,07:25,Every 20m,Weekday,£1.50,None
21,Outbound,7,"Film Theatre, Shelton",07:38,07:40,Every 20m,Weekday,£1.20,None
21,Outbound,1,Hanley Bus Station,06:28,06:30,Every 20m,Weekday,£2.70,"7, 6A"
21,Outbound,2,"Harding Road, Hanley",06:40,06:42,Every 20m,Weekday,£2.30,None
21,Outbound,3,Hanley Bus Station,06:53,06:55,Every 20m,Weekday,£2.00,None
21,Outbound,4,"Hanley, Stop S1",07:08,07:10,Every 20m,Weekday,£1.80,None
21,Outbound,5,"Wellesley Street, Hanley",07:23,07:25,Every 20m,Weekday,£1.50,None
21,Outbound,6,"Seaford Street, Shelton",07:38,07:40,Every 20m,Weekday,£1.50,None
21,Outbound,7,"Film Theatre, Shelton",07:53,07:55,Every 20m,Weekday,£1.20,None
21,Outbound,1,Hanley Bus Station,06:43,06:45,Every 20m,Weekday,£2.70,"7, 6A"
21,Outbound,2,"Harding Road, Hanley",06:55,06:57,Every 20m,Weekday,£2.30,None
21,Outbound,3,Hanley Bus Station,07:08,07:10,Every 20m,Weekday,£2.00,None
21,Outbound,4,"Hanley, Stop S1",07:23,07:25,Every 20m,Weekday,£1.80,None
21,Outbound,5,"Wellesley Street, Hanley",07:38,07:40,Every 20m,Weekday,£1.50,None
21,Outbound,6,"Seaford Street, Shelton",07:53,07:55,Every 20m,Weekday,£1.50,None
21,Outbound,7,"Film Theatre, Shelton",08:08,08:10,Every 20m,Weekday,£1.20,None
21,Outbound,1,Hanley Bus Station,06:58,07:00,Every 20m,Weekday,£2.70,"7, 6A"
21,Outbound,2,"Harding Road, Hanley",07:10,07:12,Every 20m,Weekday,£2.30,None
21,Outbound,3,Hanley Bus Station,07:23,07:25,Every 20m,Weekday,£2.00,None
21,Outbound,4,"Hanley, Stop S1",07:38,07:40,Every 20m,Weekday,£1.80,None
21,Outbound,5,"Wellesley Street, Hanley",07:53,07:55,Every 20m,Weekday,£1.50,None
21,Outbound,6,"Seaford Street, Shelton",08:08,08:10,Every 20m,Weekday,£1.50,None
21,Outbound,7,"Film Theatre, Shelton",08:23,08:25,Every 20m,Weekday,£1.20,None
21,Outbound,1,Hanley Bus Station,07:13,07:15,Every 20m,Weekday,£2.70,"7, 6A"
21,Outbound,2,"Harding Road, Hanley",07:25,07:27,Every 20m,Weekday,£2.30,None
21,Outbound,3,Hanley Bus Station,07:38,07:40,Every 20m,Weekday,£2.00,None
21,Outbound,4,"Hanley, Stop S1",07:53,07:55,Every 20m,Weekday,£1.80,None
21,Outbound,5,"Wellesley Street, Hanley",08:08,08:10,Every 20m,Weekday,£1.50,None
21,Outbound,6,"Seaford Street, Shelton",08:23,08:25,Every 20m,Weekday,£1.50,None
21,Outbound,7,"Film Theatre, Shelton",08:38,08:40,Every 20m,Weekday,£1.20,None
21,Outbound,1,Hanley Bus Station,07:28,07:30,Every 20m,Weekday,£2.70,"7, 6A"
21,Outbound,2,"Harding Road, Hanley",07:40,07:42,Every 20m,Weekday,£2.30,None
21,Outbound,3,Hanley Bus Station,07:53,07:55,Every 20m,Weekday,£2.00,None
21,Outbound,4,"Hanley, Stop S1",08:08,08:10,Every 20m,Weekday,£1.80,None
21,Outbound,5,"Wellesley Street, Hanley",08:23,08:25,Every 20m,Weekday,£1.50,None
21,Outbound,6,"Seaford Street, Shelton",08:38,08:40,Every 20m,Weekday,£1.50,None
21,Outbound,7,"Film Theatre, Shelton",08:53,08:55,Every 20m,Weekday,£1.20,None
21,Outbound,1,Hanley Bus Station,07:43,07:45,Every 20m,Weekday,£2.70,"7, 6A"
21,Outbound,2,"Harding Road, Hanley",07:55,07:57,Every 20m,Weekday,£2.30,None
21,Outbound,3,Hanley Bus Station,08:08,08:10,Every 20m,Weekday,£2.00,None
21,Outbound,4,"Hanley, Stop S1",08:23,08:25,Every 20m,Weekday,£1.80,None
21,Outbound,5,"Wellesley Street, Hanley",08:38,08:40,Every 20m,Weekday,£1.50,None
21,Outbound,6,"Seaford Street, Shelton",08:53,08:55,Every 20m,Weekday,£1.50,None
21,Outbound,7,"Film Theatre, Shelton",09:08,09:10,Every 20m,Weekday,£1.20,None
21,Outbound,1,Hanley Bus Station,07:58,08:00,Every 20m,Weekday,£2.70,"7, 6A"
21,Outbound,2,"Harding Road, Hanley",08:10,08:12,Every 20m,Weekday,£2.30,None
21,Outbound,3,Hanley Bus Station,08:23,08:25,Every 20m,Weekday,£2.00,None
21,Outbound,4,"Hanley, Stop S1",08:38,08:40,Every 20m,Weekday,£1.80,None
21,Outbound,5,"Wellesley Street, Hanley",08:53,08:55,Every 20m,Weekday,£1.50,None
21,Outbound,6,"Seaford Street, Shelton",09:08,09:10,Every 20m,Weekday,£1.50,None
21,Outbound,7,"Film Theatre, Shelton",09:23,09:25,Every 20m,Weekday,£1.20,None
21,Outbound,1,Hanley Bus Station,08:13,08:15,Every 20m,Weekday,£2.70,"7, 6A"
21,Outbound,2,"Harding Road, Hanley",08:25,08:27,Every 20m,Weekday,£2.30,None
21,Outbound,3,Hanley Bus Station,08:38,08:40,Every 20m,Weekday,£2.00,None
21,Outbound,4,"Hanley, Stop S1",08:53,08:55,Every 20m,Weekday,£1.80,None
21,Outbound,5,"Wellesley Street, Hanley",09:08,09:10,Every 20m,Weekday,£1.50,None
21,Outbound,6,"Seaford Street, Shelton",09:23,09:25,Every 20m,Weekday,£1.50,None
21,Outbound,7,"Film Theatre, Shelton",09:38,09:40,Every 20m,Weekday,£1.20,None
21,Outbound,1,Hanley Bus Station,08:28,08:30,Every 20m,Weekday,£2.70,"7, 6A"
21,Outbound,2,"Harding Road, Hanley",08:40,08:42,Every 20m,Weekday,£2.30,None
21,Outbound,3,Hanley Bus Station,08:53,08:55,Every 20m,Weekday,£2.00,None
21,Outbound,4,"Hanley, Stop S1",09:08,09:10,Every 20m,Weekday,£1.80,None
21,Outbound,5,"Wellesley Street, Hanley",09:23,09:25,Every 20m,Weekday,£1.50,None
21,Outbound,6,"Seaford Street, Shelton",09:38,09:40,Every 20m,Weekday,£1.50,None
21,Outbound,7,"Film Theatre, Shelton",09:53,09:55,Every 20m,Weekday,£1.20,None
21,Outbound,1,Hanley Bus Station,08:43,08:45,Every 20m,Weekday,£2.70,"7, 6A"
21,Outbound,2,"Harding Road, Hanley",08:55,08:57,Every 20m,Weekday,£2.30,None
21,Outbound,3,Hanley Bus Station,09:08,09:10,Every 20m,Weekday,£2.00,None
21,Outbound,4,"Hanley, Stop S1",09:23,09:25,Every 20m,Weekday,£1.80,None
21,Outbound,5,"Wellesley Street, Hanley",09:38,09:40,Every 20m,Weekday,£1.50,None
21,Outbound,6,"Seaford Street, Shelton",09:53,09:55,Every 20m,Weekday,£1.50,None
21,Outbound,7,"Film Theatre, Shelton",10:08,10:10,Every 20m,Weekday,£1.20,None
21,Outbound,1,Hanley Bus Station,08:58,09:00,Every 20m,Weekday,£2.70,"7, 6A"
21,Outbound,2,"Harding Road, Hanley",09:10,09:12,Every 20m,Weekday,£2.30,None
21,Outbound,3,Hanley Bus Station,09:23,09:25,Every 20m,Weekday,£2.00,None
21,Outbound,4,"Hanley, Stop S1",09:38,09:40,Every 20m,Weekday,£1.80,None
21,Outbound,5,"Wellesley Street, Hanley",09:53,09:55,Every 20m,Weekday,£1.50,None
21,Outbound,6,"Seaford Street, Shelton",10:08,10:10,Every 20m,Weekday,£1.50,None
21,Outbound,7,"Film Theatre, Shelton",10:23,10:25,Every 20m,Weekday,£1.20,None
21,Outbound,1,Hanley Bus Station,09:13,09:15,Every 20m,Weekday,£2.70,"7, 6A"
21,Outbound,2,"Harding Road, Hanley",09:25,09:27,Every 20m,Weekday,£2.30,None
21,Outbound,3,Hanley Bus Station,09:38,09:40,Every 20m,Weekday,£2.00,None
21,Outbound,4,"Hanley, Stop S1",09:53,09:55,Every 20m,Weekday,£1.80,None
21,Outbound,5,"Wellesley Street, Hanley",10:08,10:10,Every 20m,Weekday,£1.50,None
21,Outbound,6,"Seaford Street, Shelton",10:23,10:25,Every 20m,Weekday,£1.50,None
21,Outbound,7,"Film Theatre, Shelton",10:38,10:40,Every 20m,Weekday,£1.20,None
21,Outbound,1,Hanley Bus Station,09:28,09:30,Every 20m,Weekday,£2.70,"7, 6A"
21,Outbound,2,"Harding Road, Hanley",09:40,09:42,Every 20m,Weekday,£2.30,None
21,Outbound,3,Hanley Bus Station,09:53,09:55,Every 20m,Weekday,£2.00,None
21,Outbound,4,"Hanley, Stop S1",10:08,10:10,Every 20m,Weekday,£1.80,None
21,Outbound,5,"Wellesley Street, Hanley",10:23,10:25,Every 20m,Weekday,£1.50,None
21,Outbound,6,"Seaford Street, Shelton",10:38,10:40,Every 20m,Weekday,£1.50,None
21,Outbound,7,"Film Theatre, Shelton",10:53,10:55,Every 20m,Weekday,£1.20,None
21,Outbound,1,Hanley Bus Station,09:43,09:45,Every 20m,Weekday,£2.70,"7, 6A"
21,Outbound,2,"Harding Road, Hanley",09:55,09:57,Every 20m,Weekday,£2.30,None
21,Outbound,3,Hanley Bus Station,10:08,10:10,Every 20m,Weekday,£2.00,None
21,Outbound,4,"Hanley, Stop S1",10:23,10:25,Every 20m,Weekday,£1.80,None
21,Outbound,5,"Wellesley Street, Hanley",10:38,10:40,Every 20m,Weekday,£1.50,None
21,Outbound,6,"Seaford Street, Shelton",10:53,10:55,Every 20m,Weekday,£1.50,None
21,Outbound,7,"Film Theatre, Shelton",11:08,11:10,Every 20m,Weekday,£1.20,None
21,Outbound,1,Hanley Bus Station,09:58,10:00,Every 20m,Weekday,£2.70,"7, 6A"
21,Outbound,2,"Harding Road, Hanley",10:10,10:12,Every 20m,Weekday,£2.30,None
21,Outbound,3,Hanley Bus Station,10:23,10:25,Every 20m,Weekday,£2.00,None
21,Outbound,4,"Hanley, Stop S1",10:38,10:40,Every 20m,Weekday,£1.80,None
21,Outbound,5,"Wellesley Street, Hanley",10:53,10:55,Every 20m,Weekday,£1.50,None
21,Outbound,6,"Seaford Street, Shelton",11:08,11:10,Every 20m,Weekday,£1.50,None
21,Outbound,7,"Film Theatre, Shelton",11:23,11:25,Every 20m,Weekday,£1.20,None
21,Outbound,1,Hanley Bus Station,10:13,10:15,Every 20m,Weekday,£2.70,"7, 6A"
21,Outbound,2,"Harding Road, Hanley",10:25,10:27,Every 20m,Weekday,£2.30,None
21,Outbound,3,Hanley Bus Station,10:38,10:40,Every 20m,Weekday,£2.00,None
